date,volume_change,high_low_ratio,target,headline,volume_log,day_of_week,month,quarter,is_monday,is_friday,company_encoded,close_norm,price_change_norm,news_count_capped
2026-07-09,-0.802547920269147,0.0,1,Reliance market update,16.500084945875365,3,7,3,0,0,3,-0.2946271181556895,0.2207233463170539,0.5265890341390445
2023-01-04,-0.8672412916241702,0.0,0,Wipro market update,15.355555733261523,2,1,1,0,0,4,-1.0142609606453985,-0.1931953246730061,0.5265890341390445
2023-01-05,-0.4166238513667361,0.0,1,Wipro market update,15.191956835503566,3,1,1,0,0,4,-1.1386503053440038,-0.8822136154648462,0.5265890341390445
2023-01-06,1.0218554980728776,0.0,1,Wipro market update,15.598363985878985,4,1,1,0,1,4,-1.0640166985248407,0.5968789821016373,0.5265890341390445
2023-01-09,-0.7791237189500659,0.0,0,Wipro market update,15.298069416110197,0,1,1,1,0,4,-0.9645052227659558,0.7898041035233526,0.5265890341390445
2023-01-10,0.1992344280456456,0.0,1,Wipro market update,15.367743208402244,1,1,1,0,0,4,-0.9893830917056776,-0.0967327639621485,0.5265890341390445
2023-01-11,0.4535784481755731,0.0,1,Wipro market update,15.537955854093545,2,1,1,0,0,4,-0.9147494848865134,0.5830986162858004,0.5265890341390445
2023-01-12,-0.3679668023914204,0.0,0,Wipro market update,15.392590760867652,3,1,1,0,0,4,-0.8401158780673504,0.4774491450310515,0.5265890341390445
2023-01-13,-0.5282842054800286,0.0,1,Wipro market update,15.187199020373106,4,1,1,0,1,4,-0.9147494848865134,-0.4733960962616879,0.5265890341390445
2023-01-17,2.4021686774028295,0.0,1,Wipro market update,16.24768436894574,1,1,1,0,0,4,-0.790360140187908,0.9597619485853398,0.5265890341390445
2023-01-18,-0.134978541498104,0.0,1,Wipro market update,16.18963470483663,2,1,1,0,0,4,-0.6908486644290233,0.7530564613477878,0.5265890341390445
2023-01-19,-1.0999701446830672,0.0,0,Wipro market update,15.76470117753044,3,1,1,0,0,4,-0.6410929265495808,0.4636687792152147,0.5265890341390445
2023-01-20,0.5636458082800526,0.0,0,Wipro market update,15.979431221095911,4,1,1,0,1,4,-0.6659707954893015,-0.1840084141291149,0.5265890341390445
2023-01-23,-0.6084872115241684,0.0,1,Wipro market update,15.743780457241918,0,1,1,1,0,4,-0.6659707954893015,-0.0921393086902029,0.5265890341390445
2023-01-24,0.4438847755726635,0.0,0,Wipro market update,15.910111734521276,1,1,1,0,0,4,-0.6659707954893015,0.0181036178364914,0.5265890341390445
2023-01-25,-0.5525859123915015,0.0,1,Wipro market update,15.695586260819464,2,1,1,0,0,4,-0.7406044023084657,-0.5514848358847632,0.5265890341390445
2023-01-26,0.540288237939283,0.0,0,Wipro market update,15.90078517910955,3,1,1,0,0,4,-0.6908486644290233,0.2799305683373908,0.5265890341390445
2023-01-27,-1.933861862428111,0.0,1,Wipro market update,15.11690068414696,4,1,1,0,1,4,-0.7654822712481862,-0.4642091857177966,0.5265890341390445
2023-01-30,1.7356418759218215,0.0,0,Wipro market update,15.845630675631154,0,1,1,1,0,4,-0.7157265333687439,0.2799305683373908,0.5265890341390445
2023-01-31,-0.5420529788027368,0.0,1,Wipro market update,15.63498262787019,1,1,1,0,0,4,-0.7654822712481862,-0.3723400802788846,0.5265890341390445
2023-02-01,-0.1807566624911318,0.0,1,Wipro market update,15.559759219297549,2,2,1,0,0,4,-0.7406044023084657,0.2799305683373908,0.5265890341390445
2023-02-03,-1.1809962836571897,0.0,0,Wipro market update,15.29861420194453,4,2,1,0,1,4,-0.6659707954893015,-0.9005874365526287,0.5265890341390445
2023-02-06,-0.324120294367253,0.0,0,Wipro market update,15.169643490446852,0,2,1,1,0,4,-0.8152380091276287,-1.199162029229093,0.5265890341390445
2023-02-08,-0.5351606919780444,0.0,0,Wipro market update,14.859033232526253,2,2,1,0,0,4,-0.7654822712481862,0.3763931290482484,0.5265890341390445
2023-02-09,-0.9713579671210312,0.0,1,Wipro market update,14.484570455185125,3,2,1,0,0,4,-0.7654822712481862,-0.0921393086902029,0.5265890341390445
2023-02-10,0.8869737889915269,0.0,0,Wipro market update,14.83341917056736,4,2,1,0,1,4,-0.7654822712481862,0.0915989021876211,0.5265890341390445
2023-02-13,0.3145839072798318,0.0,0,Wipro market update,14.948395762677114,0,2,1,1,0,4,-0.790360140187908,-0.1886018694010606,0.5265890341390445
2023-02-15,-0.0623977936271465,0.0,0,Wipro market update,14.86961385515128,2,2,1,0,0,4,-0.7157265333687439,0.564724795198018,0.5265890341390445
2023-02-16,0.4005132044170711,0.0,0,Wipro market update,15.018663326152463,3,2,1,0,0,4,-0.7406044023084657,-0.1840084141291149,0.5265890341390445
2023-02-17,0.9012545236674456,0.0,0,Wipro market update,15.373529062795727,4,2,1,0,1,4,-0.8152380091276287,-0.6525408518675664,0.5265890341390445
2023-02-21,-0.0277967143503762,0.0,0,Wipro market update,15.355941527383848,1,2,1,0,0,4,-0.8898716159467929,-0.5698586569725455,0.5265890341390445
2023-02-22,-0.0393578880958234,0.0,1,Wipro market update,15.333973101710011,2,2,1,0,0,4,-0.9396273538262352,-0.3861204460947214,0.5265890341390445
2023-02-23,-1.5370806457015664,0.0,0,Wipro market update,14.72907798500772,3,2,1,0,0,4,-0.9147494848865134,0.1926549181704243,0.5265890341390445
2023-02-24,0.3012130849366896,0.0,0,Wipro market update,14.838752899035333,4,2,1,0,1,4,-0.9893830917056776,-0.6755081282272943,0.5265890341390445
2023-02-27,0.8904713057939435,0.0,0,Wipro market update,15.18902383793524,0,2,1,1,0,4,-1.039138829585119,-0.2942513406558094,0.5265890341390445
2023-03-01,-1.2117974187464116,0.0,1,Wipro market update,14.914323159901674,2,3,1,0,0,4,-1.0142609606453985,0.0961923574595667,0.5265890341390445
2023-03-02,0.7131093058076873,0.0,1,Wipro market update,15.19033969385772,3,3,1,0,0,4,-0.9645052227659558,0.587692071557746,0.5265890341390445
2023-03-03,-1.8697620104995605,0.0,1,Wipro market update,14.43651759814966,4,3,1,0,1,4,-0.8649937470070711,0.6795611769966581,0.5265890341390445
2023-03-06,0.5144013948639936,0.0,0,Wipro market update,14.631229733233605,0,3,1,1,0,4,-0.8152380091276287,0.4774491450310515,0.5265890341390445
2023-03-07,0.5078743233731816,0.0,1,Wipro market update,14.823322847322611,1,3,1,0,0,4,-0.9147494848865134,-0.7581903231223152,0.5265890341390445
2023-03-08,-0.3522464496102535,0.0,0,Wipro market update,14.6838711757199,2,3,1,0,0,4,-0.8649937470070711,0.3855800395921395,0.5265890341390445
2023-03-09,0.5215148754088134,0.0,0,Wipro market update,14.881531126408,3,3,1,0,0,4,-0.9645052227659558,-0.8592463391051184,0.5265890341390445
2023-03-10,-0.0887177077540854,0.0,0,Wipro market update,14.84090714295539,4,3,1,0,1,4,-1.0142609606453985,-0.390713901366667,0.5265890341390445
2023-03-13,1.2451137563675625,0.0,0,Wipro market update,15.34482264260379,0,3,1,1,0,4,-1.039138829585119,-0.1977887799449517,0.5265890341390445
2023-03-14,-0.757966812545546,0.0,0,Wipro market update,15.052550856236426,1,3,1,0,0,4,-1.039138829585119,-0.0967327639621485,0.5265890341390445
2023-03-15,0.4642688696225323,0.0,1,Wipro market update,15.227131720778011,2,3,1,0,0,4,-1.188406043223446,-1.185381663413256,0.5265890341390445
2023-03-16,-0.1687278573701096,0.0,0,Wipro market update,15.156336992666413,3,3,1,0,0,4,-1.1137724364042831,0.7071219086283317,0.5265890341390445
2023-03-17,-0.1145177448465109,0.0,0,Wipro market update,15.1060098967627,4,3,1,0,1,4,-1.1635281742837251,-0.3999008119105582,0.5265890341390445
2023-03-20,0.0241006330516898,0.0,0,Wipro market update,15.108208544875724,0,3,1,1,0,4,-1.2132839121631678,-0.5009568278933615,0.5265890341390445
2023-03-21,-0.6148733037013759,0.0,0,Wipro market update,14.870171307413834,1,3,1,0,0,4,-1.2879175189823309,-0.5101437384372527,0.5265890341390445
2023-03-22,1.306049481369138,0.0,1,Wipro market update,15.401188627642927,2,3,1,0,0,4,-1.3874289947412155,-0.9235547129123568,0.5265890341390445
2023-03-23,-0.6303882647803467,0.0,0,Wipro market update,15.157330690351875,3,3,1,0,0,4,-1.3376732568617733,0.4177342264957588,0.5265890341390445
2023-03-24,-0.8161067213971942,0.0,1,Wipro market update,14.84284200258841,4,3,1,0,1,4,-1.3376732568617733,-0.1059196745060397,0.5265890341390445
2023-03-27,0.3857640808870343,0.0,0,Wipro market update,14.98594757130214,0,3,1,1,0,4,-1.3127953879220526,0.2064352839862611,0.5265890341390445
2023-03-28,1.4414876828957517,0.0,1,Wipro market update,15.578081661330756,1,3,1,0,0,4,-1.4123068636809375,-0.8316856074734448,0.5265890341390445
2023-03-29,-2.68378622400105,-3.469446951953614e-18,1,Wipro market update,14.386377668850823,2,3,1,0,0,4,-1.362551125801495,0.4223276817677044,0.5265890341390445
2023-03-30,2.031278047862991,0.0,1,Wipro market update,15.25823274666651,3,3,1,0,0,4,-1.362551125801495,0.1053792680034579,0.5265890341390445
2023-03-31,-0.9829422667908996,0.0,1,Wipro market update,14.879324686226648,4,3,1,0,1,4,-1.2630396500426102,0.9413881274975576,0.5265890341390445
2023-04-03,-0.1153549716410444,0.0,0,Wipro market update,14.82871055406186,0,4,2,1,0,4,-1.2381617811028884,0.1007858127315123,0.5265890341390445
2023-04-10,0.5572859363561561,0.0,1,Wipro market update,14.767554845495544,0,4,2,1,0,4,-1.2132839121631678,0.3074912999690644,0.5265890341390445
2023-04-11,-0.2554033706696059,0.0,0,Wipro market update,14.664293457991215,1,4,2,0,0,4,-1.1635281742837251,0.3028978446971188,0.5265890341390445
2023-04-12,1.7700923581162136,0.0,0,Wipro market update,15.409388235416724,2,4,2,0,0,4,-1.2381617811028884,-0.6066062991481103,0.5265890341390445
2023-04-14,-1.613980593380316,0.0,1,Wipro market update,15.406336537943655,4,4,2,0,1,4,-1.4371847326206582,-0.3172186170155374,0.5265890341390445
2023-04-17,1.0739950925871329,0.0,1,Wipro market update,15.835281842589216,0,4,2,1,0,4,-1.4123068636809375,0.2110287392582067,0.5265890341390445
2023-04-18,-0.8712332467970677,0.0,0,Wipro market update,15.499647881903073,1,4,2,0,0,4,-1.3127953879220526,0.8449255667866998,0.5265890341390445
2023-04-19,-0.5947510006378477,0.0,1,Wipro market update,15.26927686788769,2,4,2,0,0,4,-1.4371847326206582,-1.0383910947109969,0.5265890341390445
2023-04-20,0.3783471406012182,0.0,0,Wipro market update,15.409510109820832,3,4,2,0,0,4,-1.3376732568617733,0.9551684933133942,0.5265890341390445
2023-04-21,-0.3210810764739641,0.0,1,Wipro market update,15.281678612475591,4,4,2,0,1,4,-1.3376732568617733,-0.1059196745060397,0.5265890341390445
2023-04-25,-2.2278568471459734,0.0,1,Wipro market update,14.74127665642878,1,4,2,0,0,4,-1.2879175189823309,-1.0062369078073776,0.5265890341390445
2023-04-26,0.8245701820837741,-3.469446951953614e-18,1,Wipro market update,15.063806707920287,2,4,2,0,0,4,-1.2381617811028884,0.4085473159518676,0.5265890341390445
2023-04-28,0.7393085984164364,0.0,1,Wipro market update,15.399794956609362,4,4,2,0,1,4,-0.9893830917056776,0.0961923574595667,0.5265890341390445
2023-05-01,0.1522170263490325,0.0,0,Wipro market update,15.45127896044705,0,5,2,1,0,4,-0.9645052227659558,0.3901734948640852,0.5265890341390445
2023-05-02,-0.7660614585176617,0.0,0,Wipro market update,15.155918298050649,1,5,2,0,0,4,-0.9645052227659558,-0.0967327639621485,0.5265890341390445
2023-05-03,0.2900385531554231,0.0,0,Wipro market update,15.26115838037711,2,5,2,0,0,4,-1.039138829585119,-0.68010158349924,0.5265890341390445
2023-05-04,0.8237074801128915,0.0,0,Wipro market update,15.583284835154355,3,5,2,0,0,4,-1.0640166985248407,-0.1977887799449517,0.5265890341390445
2023-05-05,-1.5503110923898191,-3.469446951953614e-18,0,Wipro market update,14.97264360983066,4,5,2,0,1,4,-1.0888945674645614,-0.1013262192340941,0.5265890341390445
2023-05-08,-1.5584381615844949,-3.469446951953614e-18,1,Wipro market update,14.358416656251032,0,5,2,1,0,4,-1.0888945674645614,-0.1013262192340941,0.5265890341390445
2023-05-09,1.246340083369767,0.0,1,Wipro market update,14.86290007607376,1,5,2,0,0,4,-1.0640166985248407,0.2983043894251731,0.5265890341390445
2023-05-10,0.4552593206710244,0.0,0,Wipro market update,15.033859823952676,2,5,2,0,0,4,-1.039138829585119,0.1007858127315123,0.5265890341390445
2023-05-12,-0.4709519152086884,-3.469446951953614e-18,1,Wipro market update,14.515236550605856,4,5,2,0,1,4,-1.0640166985248407,-0.1977887799449517,0.5265890341390445
2023-05-15,1.0626908395870454,0.0,0,Wipro market update,14.939270965220242,0,5,2,1,0,4,-0.9893830917056776,0.6933415428124949,0.5265890341390445
2023-05-16,-0.9242697472389536,0.0,0,Wipro market update,14.5832089338686,1,5,2,0,0,4,-1.039138829585119,-0.4871764620775247,0.5265890341390445
2023-05-17,1.036645657277356,0.0,0,Wipro market update,14.995948886300672,2,5,2,0,0,4,-1.0640166985248407,-0.0967327639621485,0.5265890341390445
2023-05-18,-0.7954328914288977,0.0,1,Wipro market update,14.689478586484425,3,5,2,0,0,4,-1.0640166985248407,-0.1013262192340941,0.5265890341390445
2023-05-19,0.7638953212299748,0.0,1,Wipro market update,14.986629847438923,4,5,2,0,1,4,-1.039138829585119,0.1972483734423699,0.5265890341390445
2023-05-22,-0.921323451464454,-3.469446951953614e-18,0,Wipro market update,14.631671956545006,0,5,2,1,0,4,-0.9147494848865134,1.1848412569106743,0.5265890341390445
2023-05-23,0.8671951991311023,0.0,1,Wipro market update,14.97214046532418,1,5,2,0,0,4,-0.9893830917056776,-0.6709146729553487,0.5265890341390445
2023-05-24,0.822671702018558,0.0,0,Wipro market update,15.29388283529362,2,5,2,0,0,4,-0.9645052227659558,0.2937109341532276,0.5265890341390445
2023-05-25,-1.1719573101713645,0.0,1,Wipro market update,14.840261356919882,3,5,2,0,0,4,-0.9645052227659558,-0.0967327639621485,0.5265890341390445
2023-05-26,0.0306261732027708,0.0,0,Wipro market update,14.844916023688024,4,5,2,0,1,4,-0.8152380091276287,1.2629299965337497,0.5265890341390445
2023-05-30,-0.1201051275497994,0.0,1,Wipro market update,14.792482757097956,1,5,2,0,0,4,-0.8649937470070711,-0.3769335355508302,0.5265890341390445
2023-05-31,1.344437691311114,0.0,1,Wipro market update,15.340697135531263,2,5,2,0,0,4,-0.790360140187908,0.5693182504699636,0.5265890341390445
2023-06-01,-1.1817832152418848,0.0,1,Wipro market update,14.88304523491677,3,6,2,0,0,4,-0.7157265333687439,0.4682622344871604,0.5265890341390445
2023-06-02,1.9460579436881964,0.0,0,Wipro market update,15.712980631561951,4,6,2,0,1,4,-0.6908486644290233,0.1880614628984787,0.5265890341390445
2023-06-05,-1.5417711331708135,0.0,0,Wipro market update,15.1060098967627,0,6,2,1,0,4,-0.8649937470070711,-1.208348939772984,0.5265890341390445
2023-06-07,1.210977139221166,0.0,0,Wipro market update,14.961006750597342,2,6,2,0,0,4,-0.8152380091276287,0.2845240236093363,0.5265890341390445
2023-06-08,-0.0651246702429187,0.0,0,Wipro market update,14.9293401407366,3,6,2,0,0,4,-0.9396273538262352,-0.8546528838331726,0.5265890341390445
2023-06-13,-0.6894222642862735,0.0,0,Wipro market update,15.294657763930706,1,6,2,0,0,4,-0.9645052227659558,-0.2896578853838638,0.5265890341390445
2023-06-14,0.6803922519409245,0.0,0,Wipro market update,15.55720422474224,2,6,2,0,0,4,-0.9893830917056776,-0.1931953246730061,0.5265890341390445
2023-06-15,0.3365925381135461,0.0,0,Wipro market update,15.680830385147049,3,6,2,0,0,4,-0.9893830917056776,-0.0967327639621485,0.5265890341390445
2023-06-16,0.0329702096132253,0.0,0,Wipro market update,15.686420182813611,4,6,2,0,1,4,-1.039138829585119,-0.2942513406558094,0.5265890341390445
2023-06-20,-0.0708622930967363,0.0,0,Wipro market update,15.65256217567042,1,6,2,0,0,4,-1.0888945674645614,-0.3953073566386126,0.5265890341390445
2023-06-21,-1.593239483175786,0.0,1,Wipro market update,15.023395997938673,2,6,2,0,0,4,-1.0888945674645614,-0.1013262192340941,0.5265890341390445
2023-06-22,0.4807117255404948,0.0,0,Wipro market update,15.204551394066543,3,6,2,0,0,4,-1.0888945674645614,0.1007858127315123,0.5265890341390445
2023-06-23,-1.5336722742652142,-3.469446951953614e-18,1,Wipro market update,14.601146213789333,4,6,2,0,1,4,-1.1635281742837251,-0.5974193886042191,0.5265890341390445
2023-06-26,1.0142589489720952,0.0,1,Wipro market update,15.004268501083136,0,6,2,1,0,4,-1.0888945674645614,0.6014724373735829,0.5265890341390445
2023-06-27,-1.13405363843451,0.0,1,Wipro market update,14.565699951168629,1,6,2,0,0,4,-1.0640166985248407,0.1972483734423699,0.5265890341390445
2023-06-28,0.3768165909312789,0.0,1,Wipro market update,14.70529344070264,2,6,2,0,0,4,-1.039138829585119,0.1972483734423699,0.5265890341390445
2023-06-29,0.8834695388637867,0.0,1,Wipro market update,15.05260890294721,3,6,2,0,0,4,-0.9893830917056776,0.2937109341532276,0.5265890341390445
2023-06-30,0.6235975104863983,0.0,1,Wipro market update,15.291782953690236,4,6,2,0,1,4,-0.9893830917056776,0.1972483734423699,0.5265890341390445
2023-07-03,-1.257624780538409,-3.469446951953614e-18,0,Wipro market update,14.80356402836607,0,7,3,1,0,4,-0.8898716159467929,0.6795611769966581,0.5265890341390445
2023-07-05,0.5007096702682999,0.0,0,Wipro market update,14.992749475215954,2,7,3,0,0,4,-0.9147494848865134,-0.1931953246730061,0.5265890341390445
2023-07-06,1.0028815540380862,0.0,0,Wipro market update,15.391019539037528,3,7,3,0,0,4,-0.9396273538262352,-0.0967327639621485,0.5265890341390445
2023-07-07,-0.8401416176974675,0.0,0,Wipro market update,15.06735910850695,4,7,3,0,1,4,-0.9396273538262352,-0.0967327639621485,0.5265890341390445
2023-07-10,0.4663580614458175,0.0,1,Wipro market update,15.242707150385364,0,7,3,1,0,4,-1.0142609606453985,-0.6755081282272943,0.5265890341390445
2023-07-11,-0.9209553300815304,-3.469446951953614e-18,1,Wipro market update,14.887916096647658,1,7,3,0,0,4,-0.9893830917056776,0.1972483734423699,0.5265890341390445
2023-07-12,-1.4639170684041785,0.0,1,Wipro market update,14.314223721158315,2,7,3,0,0,4,-0.9645052227659558,0.3901734948640852,0.5265890341390445
2023-07-13,2.964665004419313,0.0,1,Wipro market update,15.682748642918174,3,7,3,0,0,4,-0.8898716159467929,0.5830986162858004,0.5265890341390445
2023-07-14,0.1857764755520928,0.0,1,Wipro market update,15.747234992435212,4,7,3,0,1,4,-0.7406044023084657,1.1480936147351095,0.5265890341390445
2023-07-17,-1.1196879529794843,0.0,1,Wipro market update,15.314508632351108,0,7,3,1,0,4,-0.5913371886701385,1.2124019885423478,0.5265890341390445
2023-07-18,-0.537456364916504,0.0,1,Wipro market update,15.105679682211052,1,7,3,0,0,4,-0.5415814507906961,0.3626127632324116,0.5265890341390445
2023-07-19,0.82973789029933,0.0,0,Wipro market update,15.430373925961304,2,7,3,0,0,4,-0.5167035818509743,0.1788745523545875,0.5265890341390445
2023-07-21,-1.400985234124826,0.0,0,Wipro market update,15.532079597598011,4,7,3,0,1,4,-0.6908486644290233,0.3717996737763027,0.5265890341390445
2023-07-24,-3.038316110134606,0.0,1,Wipro market update,14.093446036307148,0,7,3,1,0,4,-0.7654822712481862,-0.4642091857177966,0.5265890341390445
2023-07-25,1.1293147743401566,0.0,0,Wipro market update,14.546435584321785,1,7,3,0,0,4,-0.7406044023084657,0.0915989021876211,0.5265890341390445
